,game_slug,game_end_date,game_start_date,game_location,game_name,game_season,game_year,discipline_title,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type,date,sexe
14718,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Fencing,foil individual women,rio-2016,Athlete,GOLD,,,1,Russia,RU,RUS,https://olympics.com/en/athletes/inna-deriglazova,Inna DERIGLAZOVA,,,2016,Woman
14721,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Fencing,foil individual women,rio-2016,Athlete,,,,4,Russia,RU,RUS,https://olympics.com/en/athletes/aida-chanaeva,Aida CHANAEVA,,,2016,Woman
14750,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Fencing,foil individual women,rio-2016,Athlete,,,,33,Greece,GR,GRE,https://olympics.com/en/athletes/aikaterini-maria-kontochristopoulou,Aikaterini-Maria KONTOCHRISTOPOULOU,,,2016,Woman
14753,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Fencing,sabre team women,rio-2016,GameTeam,GOLD,,,1,Russia,RU,RUS,,,,,2016,Woman
14763,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Fencing,épée team women,rio-2016,GameTeam,BRONZE,,,3,Russia,RU,RUS,,,,,2016,Woman
14776,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Fencing,sabre individual men,rio-2016,Athlete,,,,7,Russia,RU,RUS,https://olympics.com/en/athletes/nikolay-kovalev,Nikolay KOVALEV,,,2016,Man
14786,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Fencing,sabre individual men,rio-2016,Athlete,,,,17,Russia,RU,RUS,https://olympics.com/en/athletes/alexey-yakimenko,Alexey YAKIMENKO,,,2016,Man
14812,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Fencing,épée individual men,rio-2016,Athlete,,,,11,Russia,RU,RUS,https://olympics.com/en/athletes/vadim-anokhin,Vadim ANOKHIN,,,2016,Man
14816,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Fencing,épée individual men,rio-2016,Athlete,,,,15,Russia,RU,RUS,https://olympics.com/en/athletes/anton-avdeev,Anton AVDEEV,,,2016,Man
14821,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Fencing,épée individual men,rio-2016,Athlete,,,,20,Russia,RU,RUS,https://olympics.com/en/athletes/pavel-sukhov,Pavel SUKHOV,,,2016,Man
14846,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Fencing,épée team men,rio-2016,GameTeam,,,,7,Russia,RU,RUS,,,,,2016,Man
14849,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Fencing,foil team men,rio-2016,GameTeam,GOLD,,,1,Russia,RU,RUS,,,,,2016,Man
14863,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Football,football women,rio-2016,GameTeam,,,,7,Australia,AU,AUS,,,,,2016,Woman
14885,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Modern Pentathlon,Individual Competition women,rio-2016,Athlete,GOLD,,,1,Australia,AU,AUS,https://olympics.com/en/athletes/chloe-esposito,Chloe ESPOSITO,1372,POINTS,2016,Woman
14895,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Modern Pentathlon,Individual Competition women,rio-2016,Athlete,,,,11,Russia,RU,RUS,https://olympics.com/en/athletes/donata-rimsaite,Donata RIMSAITE,1308,POINTS,2016,Woman
14898,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Modern Pentathlon,Individual Competition women,rio-2016,Athlete,,,,14,Russia,RU,RUS,https://olympics.com/en/athletes/gulnaz-gubaydullina,Gulnaz GUBAYDULLINA,1305,POINTS,2016,Woman
14921,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Modern Pentathlon,Individual competition men,rio-2016,Athlete,GOLD,,,1,Russia,RU,RUS,https://olympics.com/en/athletes/aleksander-lesun,Aleksander LESUN,1479,POINTS,2016,Man
14927,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Modern Pentathlon,Individual competition men,rio-2016,Athlete,,,,7,Australia,AU,AUS,https://olympics.com/en/athletes/max-esposito,Max ESPOSITO,1462,POINTS,2016,Man
14971,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Equestrian Jumping,Jumping Team mixed,rio-2016,GameTeam,,,,13,Australia,AU,AUS,,,14,POINTS,2016,
14985,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Equestrian Jumping,Jumping Individual mixed,rio-2016,Athlete,,,True,9,Australia,AU,AUS,https://olympics.com/en/athletes/edwina-tops-alexander,Edwina TOPS-ALEXANDER,4,POINTS,2016,
15000,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Equestrian Jumping,Jumping Individual mixed,rio-2016,Athlete,,,True,28,Australia,AU,AUS,https://olympics.com/en/athletes/matt-williams,Matt WILLIAMS,,,2016,
15023,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Equestrian Jumping,Jumping Individual mixed,rio-2016,Athlete,,,,52,Australia,AU,AUS,https://olympics.com/en/athletes/james-paterson-robinson,James PATERSON-ROBINSON,,,2016,
15028,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Equestrian Jumping,Jumping Individual mixed,rio-2016,Athlete,,,True,57,Australia,AU,AUS,https://olympics.com/en/athletes/scott-keach,Scott KEACH,,,2016,
15047,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,25m pistol (30+30 shots) women,rio-2016,Athlete,GOLD,,,1,Greece,GR,GRE,https://olympics.com/en/athletes/anna-korakaki,Anna KORAKAKI,,,2016,Woman
15051,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,25m pistol (30+30 shots) women,rio-2016,Athlete,,,,5,Russia,RU,RUS,https://olympics.com/en/athletes/ekaterina-korshunova,Ekaterina KORSHUNOVA,,,2016,Woman
15059,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,25m pistol (30+30 shots) women,rio-2016,Athlete,,,,13,Russia,RU,RUS,https://olympics.com/en/athletes/vitalina-batsarashkina,Vitalina BATSARASHKINA,,,2016,Woman
15060,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,25m pistol (30+30 shots) women,rio-2016,Athlete,,,,14,Australia,AU,AUS,,Lalita Milshina-Yauhleuskaya,,,2016,Woman
15077,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,25m pistol (30+30 shots) women,rio-2016,Athlete,,,,31,Australia,AU,AUS,https://olympics.com/en/athletes/elena-galiabovitch,Elena GALIABOVITCH,,,2016,Woman
15095,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,25m rapid fire pistol 60 shots men,rio-2016,Athlete,,,,9,Russia,RU,RUS,https://olympics.com/en/athletes/alexei-klimov,Alexei KLIMOV,,,2016,Man
15112,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,25m rapid fire pistol 60 shots men,rio-2016,Athlete,,,,26,Australia,AU,AUS,https://olympics.com/en/athletes/david-chapman,David CHAPMAN,,,2016,Man
15118,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,50m pistol 60 shots men,rio-2016,Athlete,,,,6,Russia,RU,RUS,https://olympics.com/en/athletes/vladimir-gontcharov,Vladimir GONTCHAROV,111.0,POINTS,2016,Man
15135,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,50m pistol 60 shots men,rio-2016,Athlete,,,,23,Russia,RU,RUS,https://olympics.com/en/athletes/denis-koulakov,Denis KOULAKOV,,,2016,Man
15140,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,50m pistol 60 shots men,rio-2016,Athlete,,,,28,Australia,AU,AUS,https://olympics.com/en/athletes/daniel-repacholi,Daniel REPACHOLI,,,2016,Man
15155,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,50m rifle 3 positions 3x40 shots men,rio-2016,Athlete,SILVER,,,2,Russia,RU,RUS,https://olympics.com/en/athletes/sergey-kamenskiy,Sergey KAMENSKIY,458.5,POINTS,2016,Man
15160,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,50m rifle 3 positions 3x40 shots men,rio-2016,Athlete,,,,7,Russia,RU,RUS,https://olympics.com/en/athletes/fedor-vlasov,Fedor VLASOV,403.1,POINTS,2016,Man
15173,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,50m rifle 3 positions 3x40 shots men,rio-2016,Athlete,,,,20,Australia,AU,AUS,https://olympics.com/en/athletes/dane-sampson,Dane SAMPSON,,,2016,Man
15192,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,50m rifle 3 positions 3x40 shots men,rio-2016,Athlete,,,,39,Australia,AU,AUS,https://olympics.com/en/athletes/will-godward,Will GODWARD,,,2016,Man
15202,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,double trap 150 targets men,rio-2016,Athlete,,,,5,Australia,AU,AUS,https://olympics.com/en/athletes/james-willett,James WILLETT,,,2016,Man
15208,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,double trap 150 targets men,rio-2016,Athlete,,,,11,Russia,RU,RUS,https://olympics.com/en/athletes/vitaly-fokeev,Vitaly FOKEEV,,,2016,Man
15210,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,double trap 150 targets men,rio-2016,Athlete,,,,13,Russia,RU,RUS,https://olympics.com/en/athletes/vasily-mosin,Vasily MOSIN,,,2016,Man
15221,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,10m Air Pistol women,rio-2016,Athlete,SILVER,,,2,Russia,RU,RUS,https://olympics.com/en/athletes/vitalina-batsarashkina,Vitalina BATSARASHKINA,197.1,POINTS,2016,Woman
15222,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,10m Air Pistol women,rio-2016,Athlete,BRONZE,,,3,Greece,GR,GRE,https://olympics.com/en/athletes/anna-korakaki,Anna KORAKAKI,177.7,POINTS,2016,Woman
15227,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,10m Air Pistol women,rio-2016,Athlete,,,,8,Russia,RU,RUS,https://olympics.com/en/athletes/ekaterina-korshunova,Ekaterina KORSHUNOVA,73.5,POINTS,2016,Woman
15243,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,10m Air Pistol women,rio-2016,Athlete,,,,24,Australia,AU,AUS,,Lalita Milshina-Yauhleuskaya,,,2016,Woman
15262,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,10m Air Pistol women,rio-2016,Athlete,,,,43,Australia,AU,AUS,https://olympics.com/en/athletes/elena-galiabovitch,Elena GALIABOVITCH,,,2016,Woman
15264,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,Trap women,rio-2016,Athlete,GOLD,,,1,Australia,AU,AUS,https://olympics.com/en/athletes/catherine-skinner,Catherine SKINNER,,,2016,Woman
15268,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,Trap women,rio-2016,Athlete,,,,5,Australia,AU,AUS,https://olympics.com/en/athletes/laetisha-scanlan,Laetisha SCANLAN,,,2016,Woman
15274,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,Trap women,rio-2016,Athlete,,,,11,Russia,RU,RUS,https://olympics.com/en/athletes/ekaterina-rabaya,Ekaterina RABAYA,,,2016,Woman
15281,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,Trap women,rio-2016,Athlete,,,,18,Russia,RU,RUS,https://olympics.com/en/athletes/tatiana-barsuk,Tatiana BARSUK,,,2016,Woman
15289,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,10m Air Rifle women,rio-2016,Athlete,,,,5,Russia,RU,RUS,https://olympics.com/en/athletes/daria-vdovina,Daria VDOVINA,143.5,POINTS,2016,Woman
15323,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,10m Air Rifle women,rio-2016,Athlete,,,,39,Australia,AU,AUS,https://olympics.com/en/athletes/jennifer-hens,Jennifer HENS,,,2016,Woman
15342,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,Skeet women,rio-2016,Athlete,,,,7,Russia,RU,RUS,https://olympics.com/en/athletes/albina-shakirova,Albina SHAKIROVA,,,2016,Woman
15352,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,Skeet women,rio-2016,Athlete,,,,17,Australia,AU,AUS,https://olympics.com/en/athletes/aislin-jones,Aislin JONES,,,2016,Woman
15366,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,skeet (125 targets) men,rio-2016,Athlete,,,,10,Australia,AU,AUS,https://olympics.com/en/athletes/keith-ferguson,Keith FERGUSON,,,2016,Man
15368,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,skeet (125 targets) men,rio-2016,Athlete,,,,12,Russia,RU,RUS,https://olympics.com/en/athletes/anton-astakhov,Anton ASTAKHOV,,,2016,Man
15369,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,skeet (125 targets) men,rio-2016,Athlete,,,,13,Greece,GR,GRE,https://olympics.com/en/athletes/efthimios-mitas,Efthimios MITAS,,,2016,Man
15375,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,skeet (125 targets) men,rio-2016,Athlete,,,,19,Australia,AU,AUS,https://olympics.com/en/athletes/paul-adams,Paul ADAMS,,,2016,Man
15395,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,10m air pistol 60 shots men,rio-2016,Athlete,,,,7,Russia,RU,RUS,https://olympics.com/en/athletes/vladimir-gontcharov,Vladimir GONTCHAROV,98.9,POINTS,2016,Man
15419,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,10m air pistol 60 shots men,rio-2016,Athlete,,,,31,Russia,RU,RUS,https://olympics.com/en/athletes/vladimir-isakov,Vladimir ISAKOV,,,2016,Man
15424,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,10m air pistol 60 shots men,rio-2016,Athlete,,,,36,Australia,AU,AUS,https://olympics.com/en/athletes/blake-blackburn,Blake BLACKBURN,,,2016,Man
15432,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,10m air pistol 60 shots men,rio-2016,Athlete,,,,44,Australia,AU,AUS,https://olympics.com/en/athletes/daniel-repacholi,Daniel REPACHOLI,,,2016,Man
15437,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,10m air rifle 60 shots men,rio-2016,Athlete,BRONZE,,,3,Russia,RU,RUS,https://olympics.com/en/athletes/vladimir-maslennikov,Vladimir MASLENNIKOV,184.2,POINTS,2016,Man
15450,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,10m air rifle 60 shots men,rio-2016,Athlete,,,,16,Russia,RU,RUS,https://olympics.com/en/athletes/sergey-kamenskiy,Sergey KAMENSKIY,,,2016,Man
15471,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,10m air rifle 60 shots men,rio-2016,Athlete,,,,37,Australia,AU,AUS,https://olympics.com/en/athletes/dane-sampson,Dane SAMPSON,,,2016,Man
15480,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,10m air rifle 60 shots men,rio-2016,Athlete,,,,46,Australia,AU,AUS,https://olympics.com/en/athletes/jack-rossiter,Jack ROSSITER,,,2016,Man
15491,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,trap 125 targets men,rio-2016,Athlete,,,,7,Russia,RU,RUS,https://olympics.com/en/athletes/alexei-alipov,Alexei ALIPOV,,,2016,Man
15496,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,trap 125 targets men,rio-2016,Athlete,,,,12,Australia,AU,AUS,https://olympics.com/en/athletes/adam-vella,Adam VELLA,,,2016,Man
15510,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,trap 125 targets men,rio-2016,Athlete,,,,26,Australia,AU,AUS,https://olympics.com/en/athletes/mitchell-iles-crevatin,Mitchell ILES-CREVATIN,,,2016,Man
15520,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,50m rifle prone 60 shots men,rio-2016,Athlete,BRONZE,,,3,Russia,RU,RUS,https://olympics.com/en/athletes/kirill-grigoryan,Kirill GRIGORYAN,187.3,POINTS,2016,Man
15521,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,50m rifle prone 60 shots men,rio-2016,Athlete,,,,4,Russia,RU,RUS,https://olympics.com/en/athletes/sergey-kamenskiy,Sergey KAMENSKIY,165.8,POINTS,2016,Man
15548,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,50m rifle prone 60 shots men,rio-2016,Athlete,,,,31,Australia,AU,AUS,https://olympics.com/en/athletes/dane-sampson,Dane SAMPSON,,,2016,Man
15552,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,50m rifle prone 60 shots men,rio-2016,Athlete,,,,35,Australia,AU,AUS,https://olympics.com/en/athletes/warren-potent,Warren POTENT,,,2016,Man
15579,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,50m Rifle 3 Positions women,rio-2016,Athlete,,,,15,Russia,RU,RUS,https://olympics.com/en/athletes/daria-vdovina,Daria VDOVINA,,,2016,Woman
15609,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,sprint women,rio-2016,Athlete,,,,8,Russia,RU,RUS,https://olympics.com/en/athletes/anastasiia-voinova,Anastasiia VOINOVA,,,2016,Woman
15611,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,sprint women,rio-2016,Athlete,,,,10,Australia,AU,AUS,https://olympics.com/en/athletes/anna-meares,Anna MEARES,,,2016,Woman
15614,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,sprint women,rio-2016,Athlete,,,,13,Australia,AU,AUS,https://olympics.com/en/athletes/stephanie-morton,Stephanie MORTON,,,2016,Woman
15623,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,sprint women,rio-2016,Athlete,,,,22,Russia,RU,RUS,https://olympics.com/en/athletes/daria-shmeleva,Daria SHMELEVA,,,2016,Woman
15633,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Team Pursuit 3000m women,rio-2016,GameTeam,,,,5,Australia,AU,AUS,,,,,2016,Woman
15639,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Team sprint women,rio-2016,GameTeam,SILVER,"[('Daria SHMELEVA', 'https://olympics.com/en/athletes/daria-shmeleva'), ('Anastasiia VOINOVA', 'https://olympics.com/en/athletes/anastasiia-voinova')]",,2,Russia,RU,RUS,,,,,2016,Woman
15641,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Team sprint women,rio-2016,GameTeam,,"[('Anna MEARES', 'https://olympics.com/en/athletes/anna-meares'), ('Stephanie MORTON', 'https://olympics.com/en/athletes/stephanie-morton')]",,4,Australia,AU,AUS,,,,,2016,Woman
15653,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Omnium men,rio-2016,Athlete,,,,7,Australia,AU,AUS,https://olympics.com/en/athletes/glenn-oshea,Glenn OSHEA,144,POINTS,2016,Man
15666,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Team Pursuit 4000m men,rio-2016,GameTeam,SILVER,,,2,Australia,AU,AUS,,,,,2016,Man
15676,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Keirin women,rio-2016,Athlete,BRONZE,,,3,Australia,AU,AUS,https://olympics.com/en/athletes/anna-meares,Anna MEARES,,,2016,Woman
15677,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Keirin women,rio-2016,Athlete,,,,4,Russia,RU,RUS,https://olympics.com/en/athletes/anastasiia-voinova,Anastasiia VOINOVA,,,2016,Woman
15686,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Keirin women,rio-2016,Athlete,,,True,13,Australia,AU,AUS,https://olympics.com/en/athletes/stephanie-morton,Stephanie MORTON,,,2016,Woman
15687,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Keirin women,rio-2016,Athlete,,,True,13,Russia,RU,RUS,https://olympics.com/en/athletes/daria-shmeleva,Daria SHMELEVA,,,2016,Woman
15708,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Omnium women,rio-2016,Athlete,,,,8,Australia,AU,AUS,https://olympics.com/en/athletes/annette-edmondson,Annette EDMONDSON,168,POINTS,2016,Woman
15722,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Team sprint men,rio-2016,GameTeam,,,,4,Australia,AU,AUS,,,,,2016,Man
15737,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Keirin men,rio-2016,Athlete,,,,10,Australia,AU,AUS,https://olympics.com/en/athletes/matthew-glaetzer,Matthew GLAETZER,,,2016,Man
15739,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Keirin men,rio-2016,Athlete,,,,12,Greece,GR,GRE,https://olympics.com/en/athletes/christos-volikakis,Christos VOLIKAKIS,,,2016,Man
15743,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Keirin men,rio-2016,Athlete,,,True,13,Russia,RU,RUS,https://olympics.com/en/athletes/denis-dmitriev,Denis DMITRIEV,,,2016,Man
15753,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Keirin men,rio-2016,Athlete,,,True,25,Australia,AU,AUS,https://olympics.com/en/athletes/patrick-constable,Patrick CONSTABLE,,,2016,Man
15757,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Sprint individual men,rio-2016,Athlete,BRONZE,,,3,Russia,RU,RUS,https://olympics.com/en/athletes/denis-dmitriev,Denis DMITRIEV,,,2016,Man
15758,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Sprint individual men,rio-2016,Athlete,,,,4,Australia,AU,AUS,https://olympics.com/en/athletes/matthew-glaetzer,Matthew GLAETZER,,,2016,Man
15762,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Sprint individual men,rio-2016,Athlete,,,,8,Australia,AU,AUS,https://olympics.com/en/athletes/patrick-constable,Patrick CONSTABLE,,,2016,Man
15780,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Sprint individual men,rio-2016,Athlete,,,,26,Russia,RU,RUS,https://olympics.com/en/athletes/nikita-shurshin,Nikita SHURSHIN,,,2016,Man
